Review,giai_tri,luu_tru,nha_hang,an_uong,van_chuyen,mua_sam
"Bà dân gốc Huế, khách vẫn kêu O, lâu rồi thành quen. Sợi bánh canh làm từ bột gạo, cọng tròn dài vừa đủ ăn. Thêm chả quết, thêm một quả trứng cút, nửa lát chả lụa sóng sánh trong vị nước lèo đậm đà. Nước dùng được nấu từ các loại cá biển nên ngọt đậm đà, chả cá cũng được quết từ cá tươi nên dai mịn, mềm và ngọt vị cá, ăn kèm với cá dầm, ngon hết xẩy. Một tô bình thường giá hai mươi ngàn, ngoài ra còn có bán bánh cuốn. Nhân gồm có nem chua, chả cá, rau sống chấm với tương đậu.",0,0,0,5,0,0
"Điều đầu tiên khi mở cửa phòng, đập vào mắt mình là màu ga trải giường, hợp với gu của mình nên thích lắm. toilet sạch sẽ, điều mà trước h mình chưa từng thấy ở nơi nghỉ nào là có cả nước rửa tay trong toilet. à còn có ban công. nói chung ưng lắm. nhân viên cũng dễ thương",0,5,0,0,0,0
Tuy nhiên cũng phải nói rằng ở đây vẫn rất nhộn nhịp và mình thấy ngày càng có nhiều khách nước ngoài biết đến thương hiệu Phở 10.,0,0,0,4,0,0
"Tất nhiên, nơi này đã làm nên tên tuổi của mình trong những năm qua nên giờ đây, bản ngã của họ vẫn được cung cấp mặc dù đồ ăn cũng rất ngon.",0,0,0,3,0,0
lần đầu tiên tôi đến bar này cùng mộ người bạn của mình đồ uống ở đây rất ngon phong cảnh rất lãng mạng nhạc vừa đủ nghe để bạn có thể nói chuyện với mọi người khung cảnh tuyệt với với tầm nhìn đẹp trong buổi tuối sài gòn nhân viên ở đây rất thân thiện và lịch sự nhiệt tình,5,0,0,0,0,0
"Bánh mì kẹp thịt của tôi là những chiếc nhẫn hành tây thơm ngon, hoàn hảo, giòn và nhẹ.",0,0,0,4,0,0
"Khách sạn Quý Nhơn gần biển, view đẹp, phòng chill.
Ấn tượng tuyệt vời trong chuyến đi này!",0,5,0,0,0,0
"Top thương hiệu chả ram tôm đất được ưa chuông nhất Việt nam
",0,0,0,5,0,0
"Tiệm cà phê nằm vị trí đắc địa dưới tầng trệt An Phú Thịnh, tết vừa rồi ông anh rủ ra đây uống. Mặt tiền trung tâm, giáp 2 đường luôn, không gian rộng rãi, thoáng đãng. Bọn mình ngồi phía trong vì trời hôm đấy hơi gió tí. Mấy bạn nhân viên trẻ, tận tình, niềm nở. Phục vụ nhanh lẹ, không đợi lâu. Nước uống (hazelnut ice blended) cũng được thôi, chứ chưa thực sự xuất sắc so với tầm giá đó. Bù lại được cái không gian và service. Tuy nhiên tổng quan mình vẫn thấy cách bố trí vẫn kiểu hơi bị tham quá, tiết chế bày biện xíu sẽ ổn hơn.",0,0,0,3,0,0
"Đồ khá đầy đủ, có thể mua dừa trái, đồ về làm quà (nem, cá mực tôm khô, các loại mắm) ở đây. Chợ mở cả ngày tuy nhiên có nhiêu khu chỉ mở sáng sớm. Ghé chợ tầm chiều tối có thể ghé ăn ốc Thúy kiều ở ngay gần đó
",0,0,0,5,0,5
"Việc đưa đón của chúng tôi từ sân bay tại Thành phố Hồ Chí Minh đến khách sạn thành phố của chúng tôi được tổ chức rất tốt. 
Tôi đã đặt và thanh toán cho nó trực tuyến một vài ngày trước khi đến. Khi đến nơi, người lái xe được nhìn thấy rõ ràng với một tấm bảng có tên tôi, điều này làm cho toàn bộ quá trình trở nên đơn giản. 30 phút sau chúng tôi đến khách sạn.",0,0,0,0,4,0
Nói chung thì ok nhưng chỉ đến một lần duy nhất ! Phục vụ rất tốt - còn chất lượng có thể do đông khách hoặc lý do nào đấy nên đỡ tốt hơn xưa rồi !,0,0,0,3,0,0
"Vi vu trên sông Sài Gòn bạn sẽ nhìn thấy một Sài Gòn thật khác lạ, thật đáng yêu. 
Một Sài Gòn không có kẹt xe, không còn khói bụi, không có những ""pha"" tạt đầu hay nhấn còi ầm ĩ ...... Một Sài Gòn nhẹ nhàng, bình yên đến lạ",4,0,0,0,4,0
"Đó là một nhà hàng trên tầng mái của Việt Nam với các phần nhỏ, nhiều lựa chọn bia và tầm nhìn đẹp ra Sài Gòn, tôi muốn nói sẽ quay lại nhưng có lẽ tôi sẽ không uống bia.",0,0,3,0,0,0
"Khách sạn gần ở quảng trường, bãi biển, trung tâm, tuy nằm trong hẻm nhưng có ban công nhìn ra biển. Giá rẻ phòng tốt nhân viên + cô chủ dễ thương hiền lành, dưới ks có tạp hoá quán ăn cho thuê xe máy giá bình dân. Tiêu chuẩn dành cho các bạn tiết kiệm đây là sự lựa chọn tốt nhất",0,4,0,0,3,0
"Giữ xe hách dịnh, khách để xe sát bậc thềm thì quản lý ra đôi co chỉ chỏ (mặc dù không có biển cấm để, xe nhân viên vẫn để sát bên), nhân viên thu ngân thì không giải thích chương trình khuyến mãi, kẹo đường khuyến mãi cho trẻ em thì kêu máy hư khởi động lâu...dù khách hàng lâu năm Vinmart nhưng quá thất vọng",1,0,0,0,0,0
"Tóm lại, đây là một nhà hàng sẽ nằm trong danh sách các nhà hàng yêu thích của tôi khi trở lại Quy Nhơn thân yêu.",0,0,5,0,0,0
"Nhân viên tận tình, vui vẻ, chất lượng tốt. Đánh giá 5 sao",0,0,0,0,5,0
Lần đầu mình đến poke thưởng thức và các bạn nhân viên phục vụ rất tốt luôn tươi cười hướng dẫn rất tận tình đặc biệt là các bạn làm cực kì nhanh không để khách đợi lâu. 150k một phần không quá mắc vì đồ ăn cực kì chất lượng. Sẽ ghé lại lần nữa,5,0,0,5,0,0
"Gần khu ăn uống Nguyễn Thị Định. Lai rai xong tấp qua hát hò rất thuận tiện
Âm thanh tùy phòng có phòng hay, phòng không",4,0,0,0,0,0
"Vợ chồng tôi vừa thuê xe 5 ngày ở đây. Xe rất mới, sạch sẽ, các bạn giao xe rất ân cần và nhiệt tình. Giá cả phải chăng, lần sau nếu có trở lại Quy Nhơn nhất định tôi cũng sẽ gọi các bạn để thuê xe máy",0,0,0,0,4,0
"Giá cả, dịch vụ chất lượng rất hài lòng. Tuy khách có hơi trong hẻm chút nhưng đáp ứng đi bãi đỗ ô to tại chỗ nên cũng rất ok.",0,4,0,0,0,0
"Phòng sạch sẽ, nhân viên thân thiện và nhiệt tình",0,5,0,0,0,0
"Ra khỏi những con đường đông đúc và tất cả những chiếc xe máy và có một cái nhìn khác về Sài Gòn từ dòng sông. 
Các dịch vụ thông thường với nhiều điểm dừng được lên kế hoạch là một ngày tuyệt vời ở bất cứ nơi nào bạn đến hoặc đi. Một d giá rẻ. Chỉ cần 15 k một vé cho bất kỳ hành trình.",4,0,0,0,4,0
"Rủ thêm vài đứa bạn thân, chuẩn bị vài bộ áo quần đep rồi ra làng chài Nhơn Lý là có cả đống ảnh đẹp, đồ ăn ngon mà lại rẻ. Mấy cô chú ngư dân dễ thương mộc mạc lắm. Làm du lịch nhưng cảm giác như người nhà vậy, rất thích!
",5,0,0,0,0,0
"Chỗ vui chơi bên bờ biển. Có thể mua đồ uống và đồ ăn nhẹ để ngồi ghế ngắm biển. Vệ sinh không sạch sẽ lắm.
",4,0,0,3,0,0
"Phòng hướng ra biển, ban công rộng và thoáng, nhân viên ks dễ thương",0,4,0,0,0,0
"cần cải thiện bồn tắm, nắp xả nước hay bị tắc, khó xả nước",0,2,0,0,0,0
"Nếu bạn đang tìm kiếm burger tốt hoặc quá khứ, thanh này là một nơi tốt nhất để kiểm tra. Nhân viên đáng yêu, nhạc sống rất tuyệt vời với 
không chỉ một cốc bia lạnh mà còn là một loại cocktail rất ngon được pha chế bởi người pha chế thân thiện. Dễ dàng kết bạn với người địa phương ở đây.",5,0,0,0,0,0
"Là quán nhỏ trong khu võ đình tú nhưng chất lượng món ăn không hề nhỏ tí nào. Mỗi lần du lịch quy nhơn mình đều ghé quán này. Ghẹ thở oxy , ăn là hấp thịt chắc không bị ốp và hôi như mấy quán bên cạnh , giá từ 300k /1 kg theo thơi điểm",0,0,0,5,0,0
"Đồ khá đầy đủ, có thể mua dừa trái, đồ về làm quà (nem, cá mực tôm khô, các loại mắm) ở đây. Chợ mở cả ngày tuy nhiên có nhiêu khu chỉ mở sáng sớm. Ghé chợ tầm chiều tối có thể ghé ăn ốc Thúy kiều ở ngay gần đó
",0,0,4,0,0,0
"Tôi đặt pizza bánh pizza xúc xích 26 cm nhưng nhận được một bánh pizza 20 cm với một số miếng thịt màu xám có vị rất xấu. 
Tôi sẽ không bao giờ quay lại đây nữa. Tôi rất thất vọng về nhà hàng này.",0,0,0,1,0,0
"Dịch vụ nhiệt tình, và người địa phương. Lần sau ủng hộ nếu có dịp.",0,0,0,0,4,0
"Cám ơn Bình Minh Tải cho mình trải nghiệm tốt. Xe dừng nghỉ ở trạm Xuân Hưng, cơm ăn rất ngon, ngồi thành nhóm như ăn tiệc ăn được nhiều món, vui và ngon miệng hơn. Giá ăn nằm trong giá vé rồi. Tài xế và anh đi cùng rất nhiệt tình, sắp xếp chổ cho khách ngồi ăn đủ bàn hết rồi hai ảnh mới bắt đầu dùng bữa. Xe chạy êm, ngủ rất ngon. Thông báo đến nơi rồi mà mình vẫn muốn ngủ nữa =]] Giường thì rộng rãi nha, thắt Seatbelt rồi thì tha hồ nằm thoải mái, giường nằm có massage nhiều chế độ nữa. Mình rất hài lòng.",0,0,0,0,5,0
"Quán nằm trên đường trần độc rất dễ tìm, view quán rất thoáng mát, trang trí đẹp.Quán khá đông đặc biệt vào buổi tối, trà sữa ở đây khá ngon, thơm và đặc biệt nhất ở đây là thạch nhà làm, có khá nhiều loại , theo mình thấy thạch ở đây ngon cực kì, mình uống trà sữa ở Quy Nhơn khá nhiều nhưng mình thấy ở đây vẫn ngon nhất. Phục vụ nhanh, nhiệt tình và giá thì rất ok. Phù hợp với học sinh và sinh viên. Sẽ ủng hộ quán dài dài...",0,0,0,5,0,0
"Chú nhiệt tình, vui vẻ và rất tận tâm ! Sẽ luôn ủng hộ chú ! He is very funny and always do the best ! Very carefully ! I’ll comeback in the next time !",0,0,0,0,5,0
"Phòng có view nhìn ra biển đẹp, Trang trí nhìn hài hòa, cân đối",0,5,0,0,0,0
"Không gian thoáng mát, sạch sẻ và nhân viên làm việc rất chuyên nghiệp, tư vấn nhiệt tình và hướng dẫn rất rỏ ràng dành cho những ai chưa đến và chưa lần nào làm thủ tục lên máy bay👍
",0,0,0,0,4,0
"Quán bán đủ món, cháo lươn miến lươn, bún phở tái nạm xương giò đầy đủ, có nhiều lựa chọn. Mình là fan ruột của quán, ăn thay đổi món mà không ngán, vì mình ăn những quán khác húp nước hay bị say bột ngọt, quán này ăn húp nước không sao nên ăn ở đây thường xuyên luôn. Mình hay ăn miến lươn, lươn ở đây hay hết sớm. Nhưng quán bán món xương bò là thường được khách chuộng, sáng nào khách xung quanh ăn cũng gọi xương bò, bán tô chất lượng lắm.",0,0,0,5,0,0
"nên đi sớm , tầm chiều vì quán đông khách đi tối sẽ hết đồ ăn ngon , món ăn nỗi tiếng có lòng cá bò gù nhồi thịt , cá lao chiên mắm
 ăn rấ ngon , lẫu và các món ốc ăn tương đối ổn",0,0,4,4,0,0
"Hải sản tươi ngon, giá cả thì phải chăng. Đi một lần về cứ muốn hẹn bạn trở lại thêm lần nữa.",0,0,0,5,0,0
"Cám ơn Uber Bình Định đã cho tôi trãi nghiệm thú vị về Du lịch và giá gói cước rẻ , dể dàng đàm phán hợp đồng . Phải nói rõ thế này tuy không đúng Uber như Hà Nội và Sài Gòn . Nhưng dịch vụ không khác mấy mà có khi các bạn còn làm tốt hơn . Thank .",0,0,0,0,4,0
"Một quán cà phê, nhà hàng, bar rất sang trọng tại Quy Nhơn, nó thực sự nổi tiếng và thu hút khách du lịch. Có một khoảng không gian rộng lớn, nằm sát biển, view ban đêm rất đẹp với ánh đèn lung linh, có âm nhạc đặc sắc. Thức uống cực kỳ ngon nhưng giá cả thì khá là đắt so với sinh viên, chỉ phù hợp với khách du lịch và khách hàng hạng sang Từ s.blue, bạn có thể ngồi nhìn biển đêm rất là ok, nhân viên ở đây thì nhiệt tình vui vẻ lịch sự",0,0,0,5,0,0
"Khe vịn mở cửa tủ quần áo hơi cạn nên khi mở hơi khó, dễ gãy móng tay, nên khoét sâu hơn hoặc có nắm cửa bên ngoài.",0,2,0,0,0,0
Về phần trà thì rất ngon nhưng nếu giảm độ ngọt xuống sẽ ngon hơn (mọi người nên điều chỉnh độ ngọt của trà). Holika còn có cả dịch vụ ship tận nhà cho các thánh lười. Freeship với hoá đơn trên 50.000đ/hoá đơn trong vòng bán kính 2km còn nếu các bạn ở xa hơn thì yên tâm Holika vẫn ship với giá ship tối thiểu 10.000đ/hoá đơn. 📞 Shipper: 0256 65 222 84,0,0,0,0,0,0
Tổng thể rất kém! Nhà hàng yên tĩnh bẩn thỉu và đồ ăn chỉ ở mức trung bình. Tôi sẽ không quay lại đâu. Con lợn đói là lựa chọn tốt hơn cho bữa sáng kiểu Anh ngon miệng !!,0,0,1,0,0,0
"Đi du lịch thì xác định là ăn đặc sản rồi, cũng tại có tụi nhỏ nên lại phải vô quán cơm. Được recommend là đến Quê Hương 2 nhưng mà nói thật mình thấy nấu ăn cũng bình thường, nv phục vụ k chú tâm săn đón khách lắm. Hôm sau mình ăn ngay trong khách sạn Mường Thanh thấy còn ngon hơn giá cả thì tương đương mà tôm cá tươi hơn hẳn. Note để các bạn nào đi du lịch nghe tư vấn mà định qua đây thì nên cân nhắc nhé.",0,0,3,3,0,0
"Nơi đây như một siêu thị thu nhỏ, không phải mô hình cửa hàng tiện lợi.
Có khá đa dạng mặt hàng nhu yếu phẩm, thực phẩm, đồ tươi sống và rau củ quả.
Siêu thị sạch sẽ, sắp xếp ngăn nắp.
Nhân viên lịch sự, nhã nhặn.
Cửa chính ở mặt tiền đường 31 tháng 3. Cửa ở đường Tăng Bạt Hổ bị khoá trái.",0,0,0,0,0,5
"Dịch vụ quá bèo.ViP chỉ matxa thông thường. Ngoài ra giá cả thì cần gì tính giá trên trời. Quản lý phục vụ quá nghiệp dư. Tốn tiền vô ích. Đào quá tệ
",1,0,0,0,0,0
"Đây là một cách tuyệt vời, giá rẻ để xem một cái nhìn khác về thành phố và có một chuyến đi ra ngoài. Tôi tình cờ tìm thấy nó khi tôi đi dọc bờ sông tìm thuyền du lịch. Tôi mua vé khứ hồi từ phòng vé đến Thành, đó là điểm dừng thứ hai, chuyến đi có giá 30, 000 đồng, khoảng 1. Chiếc thuyền này rời bến lúc 11 giờ sáng và mất khoảng 30 phút để dừng lại trên đường đi. 
Bạn có thể bắt được sự trở lại mà rời đi lúc 12 giờ trưa nhưng điều này cho ít thời gian để có một cái nhìn xung quanh, ngoài việc có một thức uống. Tôi quyết định quay trở lại chuyến phà tiếp theo khởi hành lúc 2 giờ chiều và do đó có chút thời gian để nhìn quanh thị trấn nhỏ này, ngồi trong công viên, uống cà phê và kem. Chiếc phà trở về đã đến đúng giờ và có một cái nhìn tuyệt vời về đường chân trời thành phố trên đường đi. Tôi rất thích nó đến nỗi tôi đã có một chuyến đi khác vào cuối tuần.",4,0,0,0,4,0
